2025-09-13 21:00:46,1350,86016,4.892866134643555,0.05705752596259117,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:00:50,1400,88064,4.549554824829102,0.03795338422060013,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:00:53,1450,92160,4.676364898681641,0.05592570826411247,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:00:57,1500,94208,3.741520404815674,0.05701179429888725,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:00,1550,98304,3.2055139541625977,0.05916255712509155,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:03,1600,102400,3.908461570739746,0.057580094784498215,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:07,1650,104448,3.788759708404541,0.059909820556640625,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:10,1700,108544,2.859612226486206,0.05234566330909729,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:14,1750,110592,4.649038791656494,0.04485703632235527,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:17,1800,114688,2.7912328243255615,0.04285471886396408,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:20,1850,116736,4.345353126525879,0.06035047769546509,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:25,1900,120832,5.367016792297363,0.050942953675985336,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:28,1950,122880,5.061087608337402,0.04573921486735344,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_start,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,0,report,,"0.352951,0.290218,0.356831",,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,0,split,2,0.3568306565284729,0.35,3,4,4,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',0,,,,,,,4,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,1,report,,"0.378802,0.300835,0.320362",,3,3,4,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,1,split,0,0.37880241870880127,0.35,3,4,4,4,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',1,,,,,,,4,4,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,2,report,,"0.405627,0.344159,0.250213",,3,3,4,4,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,2,split,0,0.40562736988067627,0.35,3,4,4,4,4,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',2,,,,,,,4,4,4,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,3,report,,"0.422558,0.225020,0.352423",,3,3,4,4,4,3,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,3,split,0,0.4225577414035797,0.35,3,4,4,4,4,4,3,3,3,3,3,3,3,3
